ID,SMILES,Dockingscore
ZINC000006455877,S(C(C(=O)[O-])=Cc1ccc([N+](=O)[O-])cc1)c1[nH]c(C)nn1,-5.7827554
ZINC000013453644,S(CC(=O)N(CC)CC)C1=NC(=O)C(CCC)C(=O)N1,-5.7827554
ZINC000015777618,Clc1ccc(NC(=O)NC=2C(=O)n3ncnc3NC=2C)cc1,-5.7826915
ZINC000040072649,O=C(OC)c1c(C)cc(Cn2c3c(nc2)cc(C)c(C)c3)o1,-5.7826695
ZINC000408597847,S(C(C(=O)Nc1sccn1)C)C1=Nc2sccc2C(=O)N1,-5.7826686
ZINC000012658178,S(C)c1n(CC(=O)N2c3c(cccc3)CC2)c2c([nH+]1)cccc2,-5.7826362
ZINC000017055556,Clc1ccc(SCC2=Nc3n(C(=O)C2)nc(CC)n3)cc1,-5.7826018
ZINC000012123952,O=C(Nc1n(C2=NC(=O)C=C(CC)N2)nc(C2CC2)c1)C1CC1,-5.7825999
ZINC000011690168,O=C(N(C)c1ccccc1)c1c(C)n(-c2ccc(CC)cc2)nn1,-5.7825842
ZINC000037572900,Fc1cc(NC(=O)C2C(=O)N(c3ccc(F)cc3)CC2)ccc1,-5.7825589
ZINC000071670644,Fc1cc(C(=O)[O-])c(N2CC[NH+](Cc3ccccc3)CC2)cc1,-5.7824836
ZINC000000429842,O=C1N(c2ccccc2)N=C(O)C1=CC=1C(=O)c2c(OC=1)cccc2,-5.7824831
ZINC000059431952,S=C(NN=Cc1c(OC)ccc([N+](=O)[O-])c1)c1ccc(C)cc1,-5.7824798
ZINC000299749379,O=C([O-])CC(NC(=O)C1OCCOC1)c1sccc1,-5.7824774
ZINC000078985253,Clc1ccc(-c2nn(CC(=O)NCc3n(C)cc[nH+]3)nn2)cc1,-5.7824392
ZINC000094743358,O=C(NC1C(C(=O)[O-])CCCCC1)c1onc(C)c1,-5.7824216
ZINC000015243032,Clc1c(N=S(=O)([O-])c2scc(C(=O)[O-])c2)cccc1,-5.7823596
ZINC000067740753,S(CCNC(=O)c1sc2c(c1)cccc2)c1[nH]nnc1,-5.7823477
ZINC000075260724,O=C([O-])CC1C(=O)N(c2cc(C)c(C)cc2)C(=[NH+]C)S1,-5.7823238
ZINC000066639850,S=C1N(C(C)C)C(CNC(=O)c2c(O)cccc2)=NN1,-5.782321
ZINC000007197429,O=C(OCc1noc(-c2ccccc2)c1)c1occc1,-5.7822771
ZINC000221278762,O=C(Cc1onc(C)c1)N1CC(c2[nH]c3c(n2)cccc3)C1,-5.7822714
ZINC000128052924,S(=O)(=O)(N(CC(=O)Nc1c(C)c(C)ccc1)Cc1ccccc1)C,-5.7822495
ZINC000012145033,Fc1cc(CC(=O)NC(Cn2nnc3c2cccc3)C)ccc1,-5.7822328
ZINC000013090575,O=C([O-])c1c(Nc2cc(OC)c(OC)cc2)nccc1,-5.782217
ZINC000236758089,Fc1c(F)ccc(CN(C(=O)C(C)C)CCC(=O)[O-])c1,-5.782208
ZINC000102447798,S(=O)(=O)([O-])c1ccc(N=Nc2c(F)cc(OC)cc2)cc1,-5.7821579
ZINC000006519773,S(CC(=O)OCC)c1nnc2c([nH]c3c2cc(CC)cc3)n1,-5.7821059
ZINC000007422408,O=C(Nc1n(C2=NC(=O)C3=C(N2)CCC3)nc(C)c1)C1CC1,-5.7820735
ZINC000020293013,Fc1cc(NC(=O)C(NC(=O)c2cc(F)ccc2)C)c(C)cc1,-5.7820668
ZINC000071980362,O=C(N1C2(OCC1C(=O)[O-])CC[NH+](CCC)CC2)c1ccncc1,-5.7820306
ZINC000102897903,O=C(Nc1[n+](Cc2ccccc2)cccc1)c1cc2nc[nH]c2cc1,-5.7820101
ZINC000000408750,S(=O)(=O)(c1c(NC)oc(Cc2ccccc2)n1)c1ccc(C)cc1,-5.7819867
ZINC000000091552,S(Cc1nc2n(c1)C=CC=N2)c1c(C#N)c(C)cc(C)n1,-5.7819595
ZINC000048194409,S(C)c1cc2c(cc1)CN(C(=O)Nc1nn(C)c(C)n1)CC2,-5.7819581
ZINC001704354889,O=C([O-])c1c(C[NH+]2C(COCC)CCC2)c[nH]n1,-5.7819238
ZINC000008342674,S(CC=1N=C2C(C)=CC=CN2C(=O)C=1)c1n(C2CC2)nnn1,-5.7819128
ZINC000132003013,Clc1cc(C(=O)N2c3c(C(C(=O)[O-])C2)cccc3)[nH]c1,-5.7818742
ZINC000091987258,S(=O)(=O)(N1CC(C(=O)[O-])(CC=C)CCC1)C1CC1,-5.7818732
ZINC000091782452,S(=O)(=O)(N1CC2(C(=O)[O-])C(C1)CC[NH+](C)C2)c1c(C)onc1C,-5.7817998
ZINC000328599488,O=C([O-])C([NH+]1CC(Cc2ccccc2)OCC1)c1cscc1,-5.7817712
ZINC000226099893,O=C([O-])c1c(C)onc1-c1cc(OC)c(OCC)cc1,-5.7817369
ZINC000299800056,O=C([O-])CC1C(c2[nH]nnc2)C[NH+](Cc2cscc2)C1,-5.7816639
ZINC000000575365,Fc1ccc(COc2c(OC)cccc2C(=O)[O-])cc1,-5.7816525
ZINC000067804026,O=C(N1CC(CC)C(O)(C)CC1)C=1C(=O)N=C(C(C)C)NC=1,-5.7816257
ZINC000408526798,O=C(Oc1nnc(-c2ccc(OC)cc2)cc1)c1sccc1,-5.781611
ZINC000011777489,S(CC(=O)NC)c1n(c(N2CCCCC2)nn1)C1CC1,-5.7815719
ZINC000004555752,S(CC(=O)c1cc2OCOc2cc1)C1=NC(=O)CC(N)=N1,-5.7815332
ZINC000075119472,O=C(NCCCN1c2c(cccc2)CC1)C=1C(=O)NC(C)=CC=1,-5.781507
ZINC000004909230,S=C(NC(=O)c1ccc(OC)cc1)Nc1c(O)cc([N+](=O)[O-])cc1,-5.7815061
ZINC000328958473,FC(F)(F)c1nc(NCC(=O)[O-])nc(NC(C)C)c1,-5.7815027
ZINC000012679617,S(=O)([O-])(=Nc1cc(F)ccc1)c1c([N+](=O)[O-])cc(F)cc1,-5.7815013
ZINC000002892827,O=C1N(c2cc(C)ccc2)C(=O)NC(=O)C1=CNc1cc(C)ccc1,-5.7814713
ZINC000013644398,O=C(N1CC(C)OC(C)C1)c1nn2C(c3sccc3)=CC=Nc2c1,-5.7814708
ZINC000226105629,S(C)c1nc(N2c3c(cccc3)CC2)c(C(=O)[O-])cn1,-5.7814388
ZINC000012870233,O=C([O-])c1cc2N=C3C(=Cc4ccccc4)CCN3C(=O)c2cc1,-5.7814341
ZINC000075236571,O=C(N1CC(C)(C)CC1)C=1C(=O)c2c(nc(C)cc2)NC=1,-5.7813911
ZINC000017055425,S=C1N(CCCn2cncc2)C(=O)c2c(C)c(C)sc2N1,-5.7813773
ZINC000097098041,O=C(NC=1C(=O)N(c2ccccc2)NC=1C)C1(O)CCCCC1,-5.7813606
ZINC000230545770,O=C([O-])C1[NH+](Cc2c(-c3c(C)ccc(C)c3)[nH]nc2)CC=C1,-5.7813125
ZINC000007421733,O=C(Nc1n(C2=NC(=O)C(CC)=C(C)N2)nc(C)c1)c1ccccc1,-5.7812653
ZINC000069739396,O=C1N(Cc2scc(-c3c(C)cccc3)n2)C(C)=CC(C)=N1,-5.7812295
ZINC000600892502,S(=O)(=O)(N1C(C(=O)[O-])C(C)(C)C1)c1c(C#N)cccc1,-5.781148
ZINC000952972654,O=C(NC1(C(=O)[O-])CCOCC1)C([NH+](CC)C)CC,-5.7811456
ZINC000062719583,O(Cc1[nH]c(-c2ccc(OC)cc2)nn1)c1ccc(N)cc1,-5.7811103
ZINC000017355676,S=C1N(CC)C(=O)c2c(N1)cc(C(=O)N1CCC(C)CC1)cc2,-5.7811017
ZINC001529120169,O=C([O-])c1c(C)nc(N(CCC2OCCCC2)C)c(C#N)c1,-5.7811007
ZINC000017364300,O=C(N1c2nc3c(nc2N(C)CCC1)cccc3)C1C(C)C1,-5.7810445
ZINC000101880112,O=C(OCC)c1c2n(C(N)=C(C(=O)OCC)N=N2)nc1,-5.7810335
ZINC000409389855,O=C1N(c2ccncc2)C(=O)[N-]C(=O)C1=Cc1c(C)ccs1,-5.7810078
ZINC000031949377,O=C(C)c1nc(NC(=O)C2CN(c3ccccc3)C(=O)C2)sc1,-5.7810035
ZINC000000144651,O=C([O-])C(CC)N1C(=O)c2c(C)c(C)sc2N=C1,-5.7809172
ZINC000029750324,O=C(Nc1scc(CN2C(=O)[N+](C3CC3)=CC(C#N)C2=O)n1)C,-5.7808828
ZINC000585139782,S(C(C)(C)C)CC(=O)N(Cc1n2c(nn1)C=CC=C2)C,-5.7808805
ZINC000000248698,O=C(c1ccccc1)C=1C(=O)c2c(NC=1)ccc(OCC)c2,-5.7808032
ZINC000005729135,O=C([O-])c1ccc(N=NC(C#N)=C2Nc3c(N2)cccc3)cc1,-5.7807856
ZINC000118292700,Clc1ccc(-c2cc(C(=O)[O-])cc(-n3nnnc3)c2)cc1,-5.7807651
ZINC000585099099,O=C(NC)CC1CN(C(=O)Cc2cscc2)Cc2n(ccc2)C1,-5.7807598
ZINC000534592773,O=C(NCc1sc(N)nn1)c1c2NCCCc2ccc1,-5.7807198
ZINC000000808123,S(CC(=O)N)c1n(C)c(-c2cc([N+](=O)[O-])ccc2)nn1,-5.7807169
ZINC000126499285,S=C1N(CC)C(=O)c2c(N1)cc(C(=O)N(C)C1(C#N)CCC1)cc2,-5.7807074
ZINC000263299559,O=C([O-])c1c(C)nc(C(=O)N2C(c3cscc3)CCC2)cc1,-5.7806969
ZINC000584896515,O=C([O-])c1c(NCC([NH+](C)C)C(C)C)nc(C)cc1,-5.7806792
ZINC000085394539,O=C([O-])C1C(c2ccc(C(C)(C)C)cc2)OC(=O)C1,-5.7806191
ZINC000102200747,O=C(NCc1occc1)NC=1C(=O)Oc2c(C=1NC)cccc2,-5.7806191
ZINC000241132715,O=C(CN1C(=O)N(C)C=N1)N1c2c(cc(OC)cc2)CCCC1,-5.780591
ZINC000085394633,O=C([O-])C1C(c2ccc(OCC)cc2)OC(=O)C1,-5.7805839
ZINC000030516259,O=C(Nc1c(O)cccn1)c1c(C)sc(-c2occc2)n1,-5.7805471
ZINC000095385570,O=C([O-])C([NH+]1CCN(C(C)C)CC1)c1c(C)cc(OC)cc1,-5.7805223
ZINC000097730250,O=C([O-])C1=C(C[NH+](Cc2nc(C)sc2)C)NC(=O)N1,-5.7805109
ZINC000067773944,O=C1N=C(CN(C)c2ncnc3[nH]ccc23)Nc2c1scc2,-5.7804117
ZINC000002274661,ClC=1C(=O)N(CC(=O)[O-])C(=O)C=1N(CC)CC,-5.7804079
ZINC000041139894,O=C(NCc1n2c(nn1)CCCC2)c1cc2OCOc2cc1,-5.7803693
ZINC000000443753,S(=O)(=O)(N(CC(=O)OC)c1cc(OC)ccc1)c1ccccc1,-5.7803521
ZINC000036182579,S(=O)(=O)(NCc1occc1)c1sc(NC(=O)C)nn1,-5.7803311
ZINC000566361674,O=C([O-])C(O)(C[NH+]1C(c2ccc(C(C)C)cc2)CCCC1)C,-5.7802553
ZINC000009118004,O=C([O-])c1c2c(n(Cc3cnccc3)nc2)nc(-c2cnccc2)c1,-5.7801876
ZINC000001328191,O=C(CN1C(=O)c2c(N=N1)cccc2)N1Cc2c(cccc2)CC1,-5.7800851
ZINC000048194626,O=C(Nc1n(-c2ccccc2)ncc1)Cn1ncc2c1nccc2,-5.7800374
ZINC000075138366,O=C1N(C)c2c(N1)cc(C([O-])=C(C#N)c1scc(C)n1)cc2,-5.7800159
ZINC000009661398,O=C(NCC=C)C=1C2=NN(c3ccccc3)C(=O)C2=CN(CC)C=1,-5.7799697
ZINC000102547623,O=C([O-])c1c(C[NH+](C)C2C(O)CCCC2)c(OC)cc(OC)c1,-5.7799559
ZINC000026441926,S(CC(=O)c1sccc1)c1n2c(nn1)CCCCC2,-5.7799115
ZINC000025308616,Fc1ccc(C2(C)C(=O)N(CC(=O)Nc3cn(C)nc3)C(=O)N2)cc1,-5.7798848
ZINC000299793172,O=C([O-])CC1C(c2[nH]nnc2)C[NH+](C2CSCCSC2)C1,-5.7798834
ZINC000003452843,O=C(COc1nncc2c1cccc2)N1c2c(cccc2)CC1,-5.779882
ZINC000101618701,O=NCc1cc(OCC)c(OCc2ccccc2)cc1,-5.779881
ZINC000005774196,O=[N+]([O-])c1c([O-])ccc(C=C2C(=O)N(c3ccccc3)N=C2O)c1,-5.7798238
ZINC000096142138,Fc1c(F)c(NC(=O)N(Cc2n[nH]c3c2CCCC3)C)ccc1F,-5.779716
ZINC000016943063,Clc1c(OC)cc(NC=C2C(=O)NC(=S)NC2=O)c(OC)c1,-5.7796879
ZINC000217438964,S(=O)(=O)(NCC=C)c1c(NCCC(C)C)ccc(C(=O)[O-])c1,-5.7795973
ZINC000107214487,O=C([O-])C1[NH+](Cc2cscc2)CCC(N2CCOCC2)C1,-5.7795763
ZINC000044843805,O=C(NC(C)c1ccncc1)c1nc(-c2cn(C)nc2)sc1,-5.7795105
ZINC000022213107,O=C([O-])C1N(c2ncccn2)Cc2c(cccc2)C1,-5.7794957
ZINC000220951188,O=C(NCC(=O)N1CCCC1)Nc1cc2c(cncc2)cc1,-5.7793684
ZINC000408717754,Clc1cc(Cn2c(C(F)(F)F)cc(C(=O)[O-])n2)ccc1,-5.7793541
ZINC000004360780,O=C([O-])C(CC(=O)c1ccccc1)[NH+]1CCCCC1,-5.7793121
ZINC000003881287,Clc1ccc(S(=O)(=O)Nc2c(C(=O)[O-])scc2)cc1,-5.7792621
ZINC000169778851,O=C(NCC1N(C)C(=O)c2n(ccc2)C1)c1cc(OC)ccc1,-5.7792511
ZINC000737361837,O=C([O-])CC(NC(=O)C[NH+](C)C)c1ccc(C(C)(C)C)cc1,-5.7792463
ZINC000409226961,O=[N+]([O-])C=Cc1c(OC(C(=O)[O-])C)c(OC)ccc1,-5.7792425
ZINC000000144993,Clc1ccc(Cc2sc(CC(=O)[O-])c(O)n2)cc1,-5.7792273
ZINC000089905264,Fc1c(CC(=O)N(C(C)c2cc(O)ccc2)C)c(F)ccc1,-5.7792072
ZINC000001763748,O=C(NC(C(=O)[O-])(Cc1ccccc1)c1ccccc1)N,-5.7792048
ZINC000010012475,Clc1c(N2C(C(=O)[O-])CCC2)ccc([N+](=O)[O-])c1,-5.779192
ZINC000575424353,FC(F)(F)C(CC(=O)[O-])Cc1n(C)c2c(n1)cccc2,-5.7791476
ZINC000005401305,O=C1N(N(C)C(C)=C1N=Nc1c(N)[nH]nc1O)c1ccccc1,-5.7791042
ZINC000019797862,O=C(OCC)C=1C(=O)C(=Cc2ccccc2)NC=1C,-5.7790632
ZINC000370422143,O=C(NC1Cc2[nH]ncc2CC1)c1nc(-c2ccccc2)sc1,-5.7790399
ZINC000131972496,Fc1c(C(=O)N2c3c(C(C(=O)[O-])C2)cccc3)ccnc1,-5.7790236
ZINC000004756430,Oc1c(C=NNc2nnc3c([nH]c4c3cccc4)n2)cc(O)cc1,-5.7790093
ZINC000017121631,S(=O)(=O)(N=CNN(C)c1ccccc1)c1ccccc1,-5.7790065
ZINC000031443013,S(CCN1C(=O)C(C)(C)NC1=O)c1n(-c2ccc(O)cc2)nnn1,-5.778955
ZINC000070031136,S(CC)c1ncc(C(=O)C(C#N)c2scc(C)n2)cc1,-5.7789106
ZINC000019820257,O=C(Nc1scc(-c2cc3N(CCC)C(=O)COc3cc2)n1)C,-5.7788997
ZINC000041503127,Brc1cc(C2(CC(=O)[O-])CCOCC2)ccc1,-5.7788968
ZINC000007536700,O=C(OCC=1c2c(c(C)c(O)cc2)OC(=O)C=1)c1ncc(C)nc1,-5.7788916
ZINC000225524666,O=C(NC=1C(=O)N(N(C)C=1C)c1ccccc1)C=1NC=NC(=O)C=1,-5.7788672
ZINC000003407195,Fc1c([N+](=O)[O-])cc(NC(=O)Cc2c3c([nH]c2)cccc3)cc1,-5.778832
ZINC000010003409,S(Cc1ccc([N+](=O)[O-])cc1)C1=Nc2[nH]cnc2C(=O)N1,-5.7788277
ZINC000003396576,S(CC(=O)NCc1ccc(C)cc1)c1n(C)cnn1,-5.7787905
ZINC000020180649,O=C([O-])C(C)[NH+]1CCN(C(=O)c2ccccc2)CC1,-5.7787642
ZINC000008738979,O=C(OCC)C1C(=O)n2nc(-c3ccc(OC)cc3)nc2N=C1,-5.7787437
ZINC000008776260,O=C(Nc1scc(C)n1)c1nc2n(C(C)=CC=C2)c1,-5.7787218
ZINC000020636436,O=C(OCC)C=1C(=O)N=C(N2CC(C)CCC2)NC=1,-5.7786365
ZINC000100525326,S=C(N)n1c([O-])c(N=Nc2c([N+](=O)[O-])cccc2)c(C)n1,-5.7785468
ZINC000072203624,Clc1c(C[NH+]2C(C(=O)[O-])CNCC2)ccc(Cl)c1,-5.7785392
ZINC000409053773,S=C(NN=Cc1c(OC)cc2OCOc2c1)Nc1ccccc1,-5.7785263
ZINC000045922814,O=C([O-])C1C(N(C(=O)C1)C1CC1)c1c(OC)cccc1,-5.7784486
ZINC000006699576,Fc1c(NC(=O)Nc2ccc(C(=O)OC)cc2)ccc(F)c1,-5.778441
ZINC000000283237,O=[N+]([O-])c1cc(C2N(CC(=O)[O-])C(=O)C([O-])=C2C(=O)C)ccc1,-5.7784295
ZINC000236762264,O=C([O-])C1CCC(NC(=O)C2[NH+](CCC)CCCC2)CC1,-5.7784238
ZINC000000814063,O=C([O-])CC(c1c2c([nH]c1)cccc2)c1ccncc1,-5.7782664
ZINC000224844366,Clc1c(C(=O)N2CC(C(=O)[O-])(C)CC2)cc(Cl)s1,-5.7782044
ZINC000013897601,S(CC1=NC(=O)c2c(N1)cccc2)C1=NC(=O)C=C(C)N1,-5.7781544
ZINC000009219197,S(=O)(=O)(NCC(=O)NC1CC1)c1cc(F)cc(F)c1,-5.7781439
ZINC000012411967,Clc1ccc(C2N(CC)C(=O)CC2C(=O)[O-])cc1,-5.7781262
ZINC000096511549,S(=O)(=O)(N(CC)c1c(C(=O)[O-])scc1)c1ccccc1,-5.7781005
ZINC000012786465,O=C(Nc1ccc(N2CC[NH+](C)CC2)cc1)c1nc2n(c1)C=CC=C2,-5.7780652
ZINC000071829639,O=C(N1C(C)CCC(C(=O)N)C1)C=1C(=O)N2C(=[NH+]C=1)C=CC(C)=C2,-5.7780237
ZINC000218628493,S(=O)(=O)(CC)C1C(N)(C(=O)[O-])C1c1cc(F)ccc1,-5.7779846
ZINC000097231895,O=C([O-])C(CN(C(=O)c1cscc1)C1CC1)C,-5.7779188
ZINC000008701484,S(=O)(=O)(N=C1N=CC(C(=O)[O-])=CN1)c1c2c(ccc1)cccc2,-5.7778926
ZINC000005907945,S(Cc1nc(-c2ccc(F)cc2)on1)C1=NC(=O)C=CN1,-5.7778716
ZINC000095944860,Fc1c(C2=CCN(C(=O)NCc3onc(C)n3)CC2)cccc1,-5.7778678
ZINC000100218183,O=C(OCC)CC1=[N+](CC(=O)Nc2c(C)cc(C)cc2)C(=O)CS1,-5.7778606
ZINC000098086395,O=[N+]([O-])c1c(CN=Nc2n(N)c(CC)nn2)cc2OCOc2c1,-5.7778487
ZINC000098018914,O=C([O-])C=Cc1sc(C=Cc2scc(C)n2)nc1,-5.7777834
ZINC000014671559,S=C1N(CCC(=O)[O-])C(=O)C(=Cc2c(C)cccc2)S1,-5.7777748
ZINC000191421129,O=C([O-])C(CC)[NH+]1CC(=O)N(c2cn(C)nc2)CC1,-5.77773
ZINC000029074178,O=C(N1C(c2n3c(nn2)C=CC=C3)CCC1)c1ccc(OC)cc1,-5.7777028
ZINC000036182596,S(=O)(=O)(NC(C)c1ccccc1)c1sc(NC(=O)C)nn1,-5.7776151
ZINC000017046492,O=C([O-])C([NH3+])CCCCn1nnc2C(=O)NC=Nc12,-5.7775664
ZINC000065464235,O=C(NCC(C)(C)C)C=1C(=O)NC(c2occc2)=CC=1,-5.7774978
ZINC000006588334,S(C(C(=O)[O-])=Cc1c(O)cccc1)c1[nH]c(C)nn1,-5.7774782
ZINC000014848282,O=C(Nc1cnc(OC)cc1)C=1C(=O)N2C(=[NH+]C=1)C=CC=C2,-5.7774568
ZINC000007422389,O=C(Nc1n(C2=NC(=O)C3=C(N2)CCC3)nc(C)c1)CC(C)(C)C,-5.7774057
ZINC000100717706,O=C1N(C)C(=O)c2nc(N=NNc3c(C)cccc3)[nH]c2N1C,-5.7773757
ZINC000013175645,Clc1ccc(C(NC(=O)C2CC2)CC(=O)[O-])cc1,-5.7773185
ZINC000005168208,S(CC(=O)c1sccc1)c1n2N=C(c3occc3)C=Cc2nn1,-5.7773004
ZINC000048325097,O=C1N(C)C(=O)C(C#N)=C(NCC(Cn2c(C)[nH+]cc2)C)N1C,-5.7772555
ZINC000009254611,S(CC(=O)NN1C(=S)NN=C1)c1c(C)cc(C)cc1,-5.7772369
ZINC000085400153,S=C1N(CC)C(CNC(=O)c2cc([N+](=O)[O-])ccc2)=NN1,-5.7772169
ZINC000409191520,[S+](=C(C(=O)[O-])Cc1oc(C)cc1)c1nc(C)[nH]n1,-5.7771568
ZINC000408716082,Clc1c(Cl)ccc(Cn2nc([N+](=O)[O-])c(C(=O)[O-])c2)c1,-5.7771521
ZINC000253535902,O=C1N(c2ccc(C)cc2)N=C(C)C1=CNc1ncccc1,-5.7770977
ZINC000002972980,Clc1c(NC(=O)C2C(=O)N(c3ccccc3)C(=O)N=C2)cccc1,-5.7770929
ZINC000095353434,C(n1nnc(C2COCC2)c1)c1n2c(nn1)C=CC=C2,-5.7770882
ZINC000000118807,Clc1cc2nc(-n3c(N)cc(C(=O)OCC)n3)sc2cc1,-5.7770624
ZINC000089263428,Fc1ccc(-n2nc([N+](=O)[O-])c(C(=O)[O-])n2)cc1,-5.7770224
ZINC000408712463,Fc1cc2[nH]c3C(=O)N(CC(=O)[O-])N=Cc3c2cc1,-5.7770095
ZINC000000309109,S(=O)([O-])(=NC(=S)Nc1ccccc1)c1sccc1,-5.7769651
ZINC000036618769,Clc1c(-n2cncc2)ccc(NC(=O)c2nn3c(n2)N=CC=C3)c1,-5.7769556
ZINC000005955326,Clc1c([O-])c(OC)cc(C=C(Sc2[nH]c(C)nn2)C(=O)[O-])c1,-5.7769513
ZINC000017004956,O=C(NC1C(=O)N2C(C(=O)[O-])C(C)(C)SC12)C1([NH3+])CCCC1,-5.7769127
ZINC000242273695,O=C(OCC)c1c(N)n(C2CC[NH+](C(CCC)C)CC2)nc1,-5.7768979
ZINC000096008336,O(CCC1=Nc2sc(CC)cc2C(=O)N1)c1ccccc1,-5.7768879
ZINC000036365282,O=C(Nc1scc(C)n1)C1(n2nnnc2)CCCCC1,-5.7768745
ZINC000051638989,Brc1ccc(C(=O)N2CC[NH+](C(C(=O)[O-])C)CC2)cc1,-5.7768402
ZINC000263282142,FC1(F)C(C(=O)N2CC(C(=O)[O-])C(c3ccccc3)C2)(C)C1,-5.7768235
ZINC000001400446,Clc1ccc(S(=O)(=O)N2N=C(O)CC(C(=O)OC)C2)cc1,-5.7767763
ZINC000003534200,FC(F)(F)c1ccc(NC(=O)C(OC(=O)C=2OCCOC=2)C)cc1,-5.7767644
ZINC000002505769,FC(F)(F)C(=O)NC(CC(=O)[O-])c1ccc(CC)cc1,-5.7766662
ZINC000000517403,O=C([O-])C1[NH+](Cc2c(O)ccc3C(C)=CC(=O)Oc23)CCC1,-5.7766609
ZINC000092001687,Fc1ccc(C2C(C(=O)[O-])CN(C(=O)C[NH+](C)C)C2)cc1,-5.7766609
ZINC000071830564,O=C1N(C2C[NH+](CC=3N=C4N(C(=O)C=3)C=CC=C4)CCC2)CCN1,-5.7766557
ZINC000524735345,O=C(NCCc1ccc(O)cc1)c1c(C)c(C)sc1-n1nnnc1,-5.7766509
ZINC000100794019,O=C(N(CCCN=C1c2c(OC(=O)C1)cccc2)C)C,-5.7766347
ZINC000095433418,S(=O)(=O)(N1C(CC(O)c2occc2)CCC1)c1nc[nH]c1,-5.7766294
ZINC000003029883,Fc1c(NC(=O)CN2C(=O)C(C#N)=C(C)C=C2C)ccc(F)c1,-5.7766285
ZINC000018190987,O=C([O-])C=CC(=O)N1CCN(c2sc3c(n2)cccc3)CC1,-5.7766232
ZINC000006484375,Clc1c(C)cc(S(=O)(=O)N=C2NCC(C)(C)CN2)c([S-])c1,-5.7766132
ZINC000091690134,O=C([O-])C([NH+]1CCN(c2ccccc2)CC1)c1ccc(C)cc1,-5.7765946
ZINC000089913509,[NH2+](C(C)c1nnn(-c2ccccc2)c1)Cc1cscc1,-5.7765923
ZINC000004478089,Clc1cc(NN=Nc2[nH]c3N(C)C(=O)N(C)C(=O)c3n2)ccc1,-5.7765837
ZINC000012923253,Fc1ccc(C(NC(=O)CN2C(=O)N(C)c3c2cccc3)C)cc1,-5.7765689
ZINC000072148366,O=C(CN1C(=O)N=CC=C1)N1CC2(C(=O)Nc3c2cccc3)CCC1,-5.7765608
ZINC000028051593,O=C([O-])C1=Nc2c(c(C)nn2C=2OCCC1=2)-c1ccccc1,-5.7764721
ZINC000013251495,S(=O)(=O)(N1C(C(=O)N)CC(O)C1)c1cc(C(=O)[O-])c(F)cc1,-5.7764711
ZINC000670440179,Fc1cc2nc(CCC(=O)NCC3=NNC(=O)N3)[nH]c2cc1,-5.7764587
ZINC000675008062,O=C(NCC1c2c(OC1)cccc2)CN1C(=O)C(C)=C(C)N=C1,-5.7764297
ZINC000010339353,O=C(OCC)C=1C(=O)N=C(Nc2cc(C)c(C)cc2)NC=1,-5.776381
ZINC000005303588,O=C(N1c2c(cccc2)CC1)C=1C(=O)N(C)c2ncccc2C=1,-5.7763662
ZINC000066450972,Fc1ccc(Oc2nc(Oc3[n+]([O-])cccc3)ncc2)cc1,-5.7763467
ZINC000023634309,S=C1N(CC)C(CN2CCN(c3c(OC)cccc3)CC2)=NN1,-5.7763004
ZINC000103154731,S=C1N(CC)C(=O)c2c(N1)cc(C(=O)NCC1CCC1)cc2,-5.7761574
ZINC000016949461,S=C(N1CC(C)OC(C)C1)c1nnn(-c2c(O)cccc2)c1,-5.7760963
ZINC000044749938,O=C(Nc1cc(C)c(C(=O)[O-])cc1)C(C)n1nccc1,-5.7760854
ZINC000095380351,O=C([O-])C([NH+]1CCSCC1)c1cc(COC)ccc1,-5.7760324
ZINC000004297077,S(=O)([O-])(=Nc1cc(S(=O)(=O)N)ccc1)c1c(C)onc1C,-5.7760148
ZINC000000611366,O=C(Nc1cc(C(=O)C)ccc1)N1Cc2c(cccc2)CC1,-5.7760081
ZINC000021045077,Clc1cc(NC(=O)C2C(=O)N(c3ccccc3)CC2)ccc1,-5.7759967
ZINC000005488492,ClC=1C=C(C(F)(F)F)c2n(c(CNC(=O)c3occc3)nn2)C=1,-5.7759585
ZINC000069414988,O=C([O-])C1C(N(C(C)C)C(=O)C1)c1sc(C)cc1,-5.7759352
ZINC000072148600,S(=O)(=O)(N1C(CC(=O)[O-])COCC1)c1c(C)onc1C,-5.7758746
ZINC000223896260,O=C(NC1C(OCc2ncsc2)COCC1)c1onc(O)c1,-5.7758517
ZINC000225596172,S(=O)(=O)(N=C1C=C2N(NC=C2)C=C1)c1cc(OC)c(OC)cc1,-5.7758336
ZINC000067605773,O=C(NCc1c(N2Cc3c(cccc3)CC2)nccc1)C(O)CC,-5.775794
ZINC000005706260,S=C1N(c2ccccc2)C(CN2C(=O)c3c(cccc3)C=N2)=NN1,-5.775794
ZINC000408523644,O=C(N1C(CC(C)C)C(=O)NCC1)c1nc2NC(=O)Oc2cc1,-5.7757711
ZINC000089263412,Fc1c(-n2nc([N+](=O)[O-])c(C(=O)[O-])n2)cccc1,-5.7757578
ZINC000221787282,O=C(NC)C=1C(=O)N=C(C=Cc2nc3c(cc2)cccc3)NC=1,-5.775754
ZINC000031701945,FC(F)(F)COC(C(=O)Nc1cc([N+](=O)[O-])c(C)cc1)C,-5.775753
