Dockingscore,SMILES
-5.60,S(=O)(=O)(NC(C)c1cc(C)ccc1)c1c2nonc2ccc1
-5.60,Fc1ccc(-c2c(C(=O)NCC3=NNC(=O)N3)cccc2)cc1
-5.60,O=C1N(CC=2N=C3SC=C(C)N3C(=O)C=2)C(c2cnccc2)=NO1
-5.60,S(=O)(=O)(N1c2c(c(C(=O)[O-])ccc2)CC1)c1cc(C)ccc1
-5.60,O=C(CNC(=O)C1CCCCC1)N1c2c(cccc2)CC1
-5.60,Clc1cc(N=NC(C(=O)[O-])C)c([N+](=O)[O-])cc1
-5.60,O=C(C)N1CC(C(=O)[O-])N(c2ncccn2)CC1
-5.60,Clc1c(C=Nc2cc(C(=O)[O-])c(O)cc2)cccc1
-5.60,O=C(Nc1ccccc1)C=1C(=O)Oc2c(cc(C)cc2)C=1
-5.60,Brc1c(OCC(=O)[O-])ccc2c1cccc2
-5.60,O=C([O-])CN1C(=O)C(C(C)C)(c2sccc2)NC1=O
-5.60,S(=O)(=O)(NCCC(=O)[O-])C=Cc1ccccc1
-5.60,S=C(N)N1C(=O)C(=NNc2cc(OC)ccc2)C(C)=N1
-5.60,S(C)C1=NN(CCOc2ccc([N+](=O)[O-])cc2)C(=O)N1
-5.60,S=C(NC(=O)C=Cc1occc1)Nc1c(O)cc([N+](=O)[O-])cc1
-5.60,Clc1cc2c(OC(C)C[NH+](CCC(=O)[O-])C2)cc1
-5.60,O=C([O-])C([NH+]1CC(O)c2c(OC)ccc(OC)c2C1)c1cscc1
-5.60,O=C([O-])C(CC(=O)c1sccc1)[NH+]1CCOCC1
-5.60,O=NCc1cc(OC)c(OCc2cnccc2)cc1
-5.60,Brc1c(C)n(CC(C(=O)[O-])C)nc1C
-5.60,Clc1c(Cl)ccc(Cn2nc(N)c(C(=O)[O-])c2)c1
-5.60,O=C1c2sc(Nc3cnccc3)nc2C(=O)c2c1cccc2
-5.60,S(=O)(=O)(N1C(C(=O)[O-])CCC1)c1cc(C)c(F)cc1
-5.60,Fc1c(F)ccc(C[NH+]2CC(C(=O)[O-])CCC2)c1
-5.60,O=C(N1CCOCC1)c1nc(Nc2ncccn2)sc1
-5.60,O=C1NC(C2CN(Cc3nc(C)c4c(n3)cccc4)CCC2)=NN1
-5.60,S=C(NN=C(C(N=Nc1ccccc1)C(=O)OCC)C)N
-5.60,O=C(C=Cc1ccccc1)N1CCC(C(=O)[O-])CC1
-5.60,ClC(Cl)(Cl)[C-]=CC1=NC(=O)C(C)=C(C(=O)[O-])N1
-5.60,S=C1N(N)C(Cc2ccc(OCCCC)cc2)=NN1
-5.60,Fc1c(C(O)CNC(=O)Nc2ccc(F)cc2)cccc1
-5.60,O=C(OC1C(=O)OCC1)Cn1c(C)nc2c1cccc2
-5.60,O=C(OCC)C(=C(NCC(C)C)N)C(=O)c1ccccc1
-5.60,Ic1c(C)n(CC(=O)[O-])nc1-c1cnccc1
-5.60,S=C1N(Cc2ccccc2)C(=O)C(=CNCCO)C(=O)N1
-5.60,S=C(SCCOc1ccccc1)NC1CS(=O)(=O)CC1
-5.60,S=C1N(c2ccc(F)cc2)C(=O)C(=CNCC[NH+](C)C)C(=O)N1
-5.60,Clc1cc(NC(=O)NC2=Cn3c(nnc3)C=C2)ccc1
-5.60,O=C(Oc1c2c(CC[NH3+])c[nH]c2ccc1)c1ccc(C(=O)[O-])cc1
-5.60,O=C(Nc1nnc(C(C)(C)C)cc1)N1C(C)C(C)OCC1
-5.60,S(Cc1n(-c2ccccc2)nnn1)C1=NC(=O)C=C(C)N1
-5.60,[SH0](=O)(C)c1cc(NC(=O)c2c(F)cccc2O)ccc1
-5.60,O=C(Cn1nccc1)N1C(C=2NC(C)=NC(=O)C=2)COCC1
-5.60,S(Cc1n(C)c2c(n1)cccc2)c1n(-c2ccccc2)cnn1
-5.60,Clc1ccc(C2N(C(=O)c3ncn(C)c3)CCSC2)cc1
-5.60,O=C1C(c2[nH+]c3c([nH]2)cccc3)=C(N)N(C(Cc2occc2)C)C1
-5.60,O=[N+]([O-])c1cc2c(N3C(C(C(=O)OC)(C(=O)[O-])C2)CCC3)cc1
-5.60,Fc1c2N(CC(=O)OCC)C(=NC(=O)c3oncc3)Sc2ccc1
-5.60,O=C([O-])C(=Cc1c(OC)cccc1)c1ccccc1
-5.60,S(CC(=O)NC(CC)C12CC3CC(C1)CC(C2)C3)c1n(C)cnn1
-5.60,Fc1cc2C(O)=C(C(=O)OC)N=S(=O)([O-])c2cc1
-5.60,O=[N+]([O-])c1c(C2=NC(C(=O)OCC)N=N2)cccc1
-5.60,O=[N+]([O-])c1cc(COc2n3c(nn2)C=CC=C3)ccc1
-5.60,O=C([O-])C(Nc1c(-c2ccncc2)[nH+]c2n1C=CC=C2)C
-5.60,O=C(COc1cc(C)ccc1)N1c2c(cccc2)CC1
-5.60,Fc1c(F)cccc1CC(=O)Nc1n(C)ccn1
-5.60,FC1(F)C(C)CN(C(=O)c2nc(NC(=O)C)sc2)CC1
-5.60,Clc1c(Cl)ccc(S(=O)(=O)N=C([O-])NCCC)c1
-5.60,O=[N+]([O-])c1c(N=NC(C#N)=C(N)N2CCOCC2)cccc1
-5.60,O=C1C(C#N)=C(C)NC(C(=Cc2cn(CC)nc2)C)=N1
-5.60,S(Cc1n(-c2ccccc2)nnn1)c1nc([O-])c(C)nn1
-5.60,S(=O)(=O)(C)C1C(N)(C(=O)[O-])C1c1cc(F)ccc1
-5.60,Clc1c(C(=O)c2oc(C(=O)[O-])cc2)cccc1
-5.60,S=C1N(C)C(=O)c2c(N1)cc(C(=O)Nc1cnccc1)cc2
-5.60,S(C(C(=O)[O-])=Cc1ccc(F)cc1)c1[nH]c(C)nn1
-5.60,S(=O)(=O)(N1C(C(=O)[O-])CCC1)c1c(F)cccc1F
-5.60,S(CC1=Nc2sc3c(c2C(=O)N1)CCC3)c1sc(N)nn1
-5.60,S=C1N(C)C(CCCc2c(C)cc(OC)cc2)=NN1
-5.60,O=C([O-])C1ON=C(c2ccc(-c3ccccc3)cc2)C1
-5.60,S=C(NN=Cc1c([O-])c(OC)cc([N+](=O)[O-])c1)NCC
-5.60,Brc1cc(c(OCC#C)cc1)C1SCC(C(=O)[O-])[NH2+]1
-5.60,Brc1c(CCC(=O)[O-])ccc(OC)c1
-5.60,[O-]c1c(C)nnc(-n2c(N)cc(-c3ccccc3)n2)n1
-5.60,FC(F)(F)c1c(C(=O)N2CC(C(=O)[O-])OCC2)cccc1
-5.60,Fc1c(OC2(C(=O)[O-])CC[NH+](CC3COCC3)CC2)cccc1
-5.60,O=C(NCc1ncccc1)C(Cc1c2c([nH]c1)cccc2)C
-5.60,Clc1c(Nc2sc(SC(C(=O)N)C)nn2)cccc1
-5.60,Brc1sc(C(=NOCC(=O)[O-])C)cc1
-5.60,Fc1c(NC(=O)COc2ccc(C)cc2)cccc1
-5.60,Clc1c(O)ccc(CCC(=O)NC(C#N)C2CC2)c1
-5.60,S(=O)(=O)(C)N1CC(C(=O)N)CN(C(=O)Cc2cscc2)CC1
-5.60,FC(F)Oc1c(C=CC(=O)C2C(=O)OC(C)=CC2=O)cccc1
-5.60,O=C(Nc1ccccc1)C1C(=O)N(c2ccccc2)CC1=O
-5.60,Brc1c(C(=O)NCC(=O)OCC)nn[n-]1
-5.60,FC(F)(F)c1c(-n2nc(C(=O)[O-])cn2)cccc1
-5.60,O=C(NC1CC1)C1=NN(c2ccccc2)C(c2ccccc2)C1
-5.60,O=C1n2nc(Cc3ccccc3)nc2N=C(c2ccccc2)C1
-5.60,O=C(N1CC2C=3N(C(=O)C=CC=3)CC(C1)C2)C1=Cc2n(nnn2)C=C1
-5.60,O=C([O-])C([NH2+]C(C)c1ccccc1)c1ccccc1
-5.60,O=C([O-])C1(O)C(c2ccc(OC)cc2)CCC(=O)C1
-5.60,Clc1ccc(C2N(C)C(=O)CC2C(=O)[O-])cc1
-5.60,Fc1ccc(-c2c(C[NH2+]Cc3n4c(nn3)CCC4)cn[nH]2)cc1
-5.60,Brc1ccc(Cc2scc(C(=O)[O-])n2)cc1
-5.60,O=C1N(Cc2occc2)C(=O)[N-]C(=O)C1C=Nn1cnnc1
-5.60,O=C(N(C)C)c1cc(CN2C(=O)ON=C2c2ccccc2)ccc1
-5.60,S(=O)(=O)(Nc1cc2c([nH]c(C(=O)[O-])c2)cc1)C
-5.60,S=C1N(CC=C)C(CNC(=O)c2c(C)cccc2)=NN1
-5.60,S(=O)(=O)(N1CC(c2[nH]cnn2)CC1)c1cc(F)cc(C)c1
-5.60,S=C1N(CC=C)C(c2c(N)n(-c3ccccc3)nc2)=NN1
-5.60,O=C([O-])C1C(O)C(O)C(O)C(OC2C3(C)C(C)(C)C(C2)CC3)O1
-5.60,O=C([O-])c1c(C[NH+](Cc2c(C)ccs2)C)nccc1
-5.60,O=C(OC)C1(C(=O)Nc2c(C#N)c(CC)c(C)s2)CC1
-5.60,O=C(Nc1cnc(N2CCCC2)cc1)C(C)n1cncc1
-5.60,O=C(Nc1c(C(=O)OC)[nH]c2c1cccc2)C[NH+]1CC(C)(C)CCC1
-5.60,O=C([O-])C(C)n1c2c(c(-c3[nH+]cc[nH]3)c1)cccc2
-5.60,O=[N+]([O-])c1c(C2C(C(=O)[O-])=C(C)NC(=O)C2)cccc1
-5.60,O=C(Nc1ccccc1)C=1C(=O)NC(c2ccccc2)=CC=1
-5.60,S(Cc1sc2c(n1)cccc2)c1[nH]cc(C(=O)OC)n1
-5.60,O=C1C(c2n(C)c3c([nH+]2)cccc3)=C(N)N(c2cc(C)c(C)cc2)C1
-5.60,O=C([O-])c1c(n(-c2c(N)non2)nn1)-c1cnccc1
-5.60,O=C([O-])C1(C(C)(C)C)OC(=O)C(O)(C(C)(C)C)C1
-5.60,O=[N+]([O-])c1cc(C=NN2C(=O)C(C(C)(C)C)=Nn3c2nnc3)ccc1
-5.60,FC(F)(F)C1n2nc(C(=O)[O-])cc2NC(c2ccc(F)cc2)C1
-5.60,O=C([O-])c1c(n(-c2cc3OCOc3cc2)nn1)-c1cnccc1
-5.60,O=[N+]([O-])c1ccc(C2=NC(C(=O)OCC)N=N2)cc1
-5.59,O=C(Nc1n(C2=NC(=O)C3=C(N2)CCC3)nc(C)c1)CC
-5.59,Brc1ccc(OCCSC2=NC(=O)CC(N)=N2)cc1
-5.59,Fc1c(-c2nc(C=3C(=O)Oc4c(O)cccc4C=3)on2)cccc1
-5.59,Fc1cc2C(=O)C(C(=O)OCC)=CN(Cc3ncccc3)c2cc1
-5.59,Clc1c(N2C(=O)C(C(=O)OCC)=CC(C(=O)C)=N2)cccc1
-5.59,S(CC(=O)OC)c1n(C)c(-c2ccccc2)nn1
-5.59,O=[N+]([O-])c1c(C(=O)Nc2c(C(=O)N)c(CC)c(C)s2)cccc1
-5.59,S(C)c1c(C(=O)Nc2cc3C(=O)OCc3cc2)cccn1
-5.59,Clc1ccc(-c2nc(C3C(=[NH2+])N(CC(O)C)CC3=O)sc2)cc1
-5.59,S(=O)(=O)(N(C)C)c1ccc(CCC(=O)[O-])cc1
-5.59,Clc1c(C2N(CC)C(=O)CC2C(=O)[O-])cccc1
-5.59,O=C([O-])C1=Nc2n(C(c3c(O)cccc3)C1)ncn2
-5.59,Brc1c(C(=O)Nc2cc(C)c(C(=O)[O-])cc2)occ1
-5.59,Ic1c(Cl)cc(OC)c(NCC(=O)[O-])c1
-5.59,O=C([O-])c1c(C[NH+](CC)C2CCOCC2)cccc1
-5.59,Clc1c(C=Cc2c(C#N)ccc(C(=O)[O-])n2)cccn1
-5.59,O=C([O-])C1C(c2cc(OC)c(O)cc2)OC(=O)C1
-5.59,O=C(N(CC)CC)C=1C(=O)N=C(c2ccccc2)NC=1
-5.59,Clc1c(C[NH+]2C(C(=O)[O-])CCC2)c2ncccc2cc1
-5.59,O=C([O-])C1C(N(CC(C)C)C(=O)CO1)c1n(C)cnc1
-5.59,O=C([O-])c1c(-c2cscc2)nn(CC(C)C)c1
-5.59,Ic1cc(CN=Nc2nn[n-]n2)ccc1
-5.59,O=C([O-])C1SC(=NN=C(C)c2ccccc2)NC(=O)C1
-5.59,Fc1c(-c2cc(C(=O)[O-])c(O)cc2)ccc(F)c1
-5.59,Fc1c(NC)nc(N2CCC(C(=O)[O-])(n3cncc3)CC2)nc1
-5.59,O=C(N1CC(n2nncc2)C1)c1c(-c2ccccc2)ccs1
-5.59,N(c1nc(C2CC[NH+](C(C)C)CC2)ccn1)c1ncccn1
-5.59,O=[N+]([O-])c1c(NNc2c([N+](=O)[O-])cccn2)nccc1
-5.59,Fc1c2NC(C(=O)N3CC4(C(O)CCC4)CCC3)=CC(=O)c2ccc1
-5.59,Clc1ccc(C2N(C)C(=O)CC2C(=O)[O-])cc1
-5.59,FC(F)(F)c1nnc(NC(=O)N2C(C)C(C)SCC2)cc1
-5.59,O(C)c1c(OC)ccc(-c2nc(N=CN(C)C)sc2)c1
-5.59,O=C(N1CC(C(=O)[O-])(CCC)CCC1)c1ncc([O-])nc1
-5.59,S(C(C)c1oc(C(=O)OC)cc1)c1n(C)cnn1
-5.59,O=C(COC(=O)c1[nH]c2c(c1)cccc2)N1CCCCCC1
-5.59,Clc1cc(OC(=O)CC=2C(=O)N=C(C)NC=2C)c(C)cc1
-5.59,S(=O)([O-])(=NC(=S)NCC)c1ccc(F)cc1
-5.59,Clc1c(Cl)cccc1C[NH+]1CC(C(=O)[O-])CCC1
-5.59,Fc1ccc(CC2CCN(C(=O)c3nc(NC)sc3)CC2)cc1
-5.59,Clc1cc(NC(=O)CC2[SH0](=O)c3c(NC2=O)cccc3)ccc1
-5.59,O=[N+]([O-])c1cc(CN=NC2C(=O)NC(=O)N=N2)ccc1
-5.59,S(=O)(=O)(C)c1c(C2CN(C(=O)c3ocnc3)CCC2)[nH]nc1
-5.59,S(=O)(=O)(N1C(C(=O)[O-])CCC1)c1sccc1
-5.59,O=C([O-])c1cc(N2C(=O)CSC2c2ccccc2)ccc1
-5.59,S(=O)(=O)(N(C)c1c(F)cccn1)c1c2nsnc2ccc1
-5.59,O=C(Nc1c(C(=O)N)oc2c1cccc2)COc1ccc(C)cc1
-5.59,O=C1N(C)C(=O)c2nc(N=Nc3c(O)ccc(C)c3)[nH]c2N1C
-5.59,Clc1cc(C(=O)CN2C(=O)c3c(N=C2)cccc3)ccc1
-5.59,Brc1c(CC)sc(C2SCC(C(=O)[O-])[NH2+]2)c1
-5.59,Clc1c(C)nc(N)nc1N1CC2(C(=O)[O-])C(C1)COCC2
-5.59,FC(F)(F)c1c(C=C2C(=O)N(c3ccccc3)N=C2O)cccc1
-5.59,O=C(OCC)C=1C(=O)N=C(Nc2c(C)cc(C)cc2)NC=1
-5.59,O=C(NC(CCCO)c1ccccc1)Nc1cnccc1
-5.59,N(=CCc1n(-c2ccccc2)nnn1)c1noc(C)c1
-5.59,S(C(C(=O)c1c2c([nH]c1)cccc2)C)c1sc(N)nn1
-5.59,FC(F)(F)c1c(NC(=O)C([O-])=NOC)cccc1
-5.59,O=C(CN1C(=O)C=CC=C1)N1C(c2oc(C)cc2)CC(C)CC1
-5.59,Clc1ccc(C(N(C(=O)Cn2c(N)nnn2)C)C)cc1
-5.59,Fc1ccc(CN2C(=O)C(=CNCC[NH+](C)C)C(=O)NC2=O)cc1
-5.59,Fc1cc(F)cc(N2C(=O)C(C(=O)N3CC(C)[NH2+]CC3)CC2)c1
-5.59,O=C([O-])c1nn2C(c3ccccc3)=CC(=O)Nc2c1
-5.59,S(=O)(=O)(NCC(=O)NC1CCCCC1)c1c(F)ccc(F)c1
-5.59,O=C(OC)C(NC=C1C(=O)NC(=O)NC1=O)Cc1ccccc1
-5.59,O=[N+]([O-])c1c(-c2oc(C=Nn3cnnc3)cc2)cccc1
-5.59,S(Cc1onc(-c2c(C)ccc(F)c2)n1)c1sc(N)nn1
-5.59,O=C([O-])c1c(C[NH2+]Cc2oc(C)cc2)c2c([nH]1)cc(C)cc2
-5.59,Clc1c([N+](=O)[O-])cc(C=NNc2n(N)c(C)nn2)cc1
-5.59,O=C1N(CC=C)C(=O)NC(=O)C1=C(NCc1occc1)C
-5.59,O=C([O-])C1Nc2c(OCC)cccc2C2C=CCC12
-5.59,O=C(NC1C(C(=O)[O-])CCCCC1)c1ccncc1
-5.59,S(=O)(=O)(N1CC(Cc2cnccc2)CCC1)c1sccc1
-5.59,Clc1cc(C(CC(=O)OCC)c2nnn[n-]2)ccc1
-5.59,Brc1ccc(Cn2cc(C(=O)[O-])nc2)cc1
-5.59,Fc1ccc(C=2N(CC(=O)NCC3OCCC3)C(=O)C=C(C)[NH+]=2)cc1
-5.59,O=C(OCC)C(c1ccccc1)C1SCC(C(=O)[O-])[NH2+]1
-5.59,O=C([O-])C1N(Cc2n(CCC)cc[nH+]2)CCc2[nH]c[nH+]c12
-5.59,S=C1N(CC(=O)N(Cc2c(F)cc(F)cc2)C)C(CCC)=NN1
-5.59,O=C(OCC)C=1C(=O)N=C(Nc2c(OC)cccc2)NC=1
-5.59,O=C(NC=1SC(=Cc2ccc(OC)cc2)C(=O)N=1)C
-5.59,Brc1c(C)n(CC(=O)[O-])nc1-c1cnccc1
-5.59,FC(F)(F)C(CC(=O)[O-])n1c(C)cc([N+](=O)[O-])n1
-5.59,O=C(N(CCOC)Cc1sccc1)C(N)c1ccccc1
-5.59,O=C1N(c2ccccc2)N=C(O)C1=CC=1C(=O)Nc2c(cccc2)C=1
-5.59,O=[N+]([O-])c1c(C=CC(=O)[O-])cc(OC)c(OC)c1
-5.59,O=C([O-])CC(c1cc2OCOc2cc1)c1ccccc1
-5.59,ClC1=Cn2c([nH+]c(C(C(=O)[O-])c3ccccc3)c2)C=C1
-5.59,O=C(OCC)C=1C(=O)c2c(N(Cc3ccccc3)C=1)cccc2
-5.59,O=C(NOCC(=O)Nc1ccc(C)cc1)NCC
-5.59,S=C(NCCCc1ccccc1)Nc1ccc(C(=O)N)cc1
-5.59,S=C1NC(=O)C(=CC=2C(=O)N(c3ccccc3)NC=2C)N1
-5.59,Brc1cc(OC)c(O)c(C2SCC(C(=O)[O-])[NH2+]2)c1
-5.59,O=C(Nc1cc(OC)ccc1)Nc1cc2nnsc2cc1
-5.59,O=C(NCCC=1C2C(C)(C)C(C2)CC=1)c1onc(O)c1
-5.59,Clc1cc(C(=O)OCC(=O)Nc2sccn2)ccc1
-5.59,S=C1N(Cc2ccccc2)C(=O)C(Cc2c3c([nH]c2)cccc3)N1
-5.59,Fc1ccc(-n2c(CC=Nc3noc(C)c3)nnn2)cc1
-5.59,Clc1ccc(OCC(=O)N2C(=S)SCC2)cc1
-5.59,S(CC1=NNC(=O)N1)c1c(C#N)c(C)nc(C)n1
-5.59,S(=O)(=O)(C)N1CCN(C(=O)c2c(O)ccc(C)c2)CCC1
-5.59,S(Cc1c(F)c(F)c(F)c(F)c1F)c1nc([O-])c(C)nn1
-5.59,FC(F)(F)C1(O)N(C(=O)Cc2ccccc2)NC2=C1CCCC2
-5.59,O=C(Nc1c(C)cccc1)CC1C(=O)N(c2ccccc2)C(=[NH2+])S1
-5.59,O=C(Nc1c(C(=O)N)ccs1)CN1Cc2[nH+]ccn2CC1
-5.59,Clc1c(C(F)(F)F)cc(S(=O)(=O)N=C([O-])C2C(C)C2)cn1
-5.59,O=C([O-])C(NC(=O)C([NH3+])C)Cc1ccc(O)cc1
-5.59,O=C(N1C(C)CC2C1CCCC2)C=1C(=O)C=C(C)N(C)C=1
-5.59,ClC=1C(=S)C(S(=O)(=O)N(C)c2ccccc2)=CNC=1
-5.59,FC(F)(F)Oc1ccc(C(C(=O)[O-])[NH+]2CCCCC2)cc1
-5.59,FC(F)(F)c1cc([N+](=O)[O-])c(C2(C(=O)[O-])CC2)cc1
-5.59,O=C(OC)c1sc(N(C(=O)C2C(C)C2)C2CC2)nc1
-5.59,Ic1c(C(=O)[O-])nn(C2CCCC2)c1
-5.59,Clc1c(C(C)[NH+]2CC(C(=O)[O-])CC2)ccc(Cl)c1
-5.59,S(C(C)(C)C)CCNC=C1C(=O)N(C)C(=O)NC1=O
-5.59,Fc1c(F)ccc(-c2nc(NC(=O)Cn3nccc3)sc2)c1
-5.59,Ic1c(C(=O)[O-])cn(CCC(C)C)n1
-5.59,FC(F)(F)C1c2n(c(CNCc3occc3)nn2)CCC1
-5.59,Clc1c(F)cccc1C(=O)N1CC(C(=O)[O-])CCC1
-5.59,S(=O)(=O)(NCCN1C(=O)ON=C1c1sccc1)CC
-5.59,Clc1c([N+](=O)[O-])cc(NC(=O)Cc2sccc2)cc1
-5.59,S(=O)([O-])(=NC=1n2nnnc2C=C(C)N=1)c1ccccc1
-5.59,S(CC(=O)OC)C1=NC(=O)C(C#N)=C(c2ccc(C)cc2)N1
-5.59,O=[N+]([O-])c1cc(CN2C(=O)[N+](C3CC3)=CC(C#N)C2=O)c(OC)cc1
-5.59,Clc1c(F)ccc(-n2c(C)c(C(=O)N3C(C)C[NH2+]CC3)nn2)c1
-5.59,Clc1cc(C(=O)N2CC(C(=O)[O-])CCC2)c(F)cc1
-5.59,Brc1cc(CC(=O)NCC2=NNC(=O)N2)ccc1
-5.59,O=[N+]([O-])C1=CN(CC(O)=NOCc2ccccc2)C(=O)C=C1
-5.59,O=C(Nc1nnccc1)N1Cc2c(cccc2)CC1
-5.59,O=C(N1Cc2c(scc2)CC1)c1nc2n(c1)C=CC=N2
-5.59,S=C1N(C)C(C(NC(=O)c2c(C)cccc2)C)=NN1
-5.59,S=C1N(N=C(O)c2sccc2)C(=O)C(=Cc2ccccc2)S1
-5.59,S=C1N(c2ccccc2)C(C(NC(=O)c2ccccc2)C)=NN1
-5.59,Fc1ccc(CN2C(=O)c3c(C2=O)ccc(C(=O)[O-])c3)cc1
-5.59,O=C1N=C(NC(=[NH2+])NCCc2c3c(n(C)c2)cccc3)NC(C)=C1
-5.59,Fc1c(NC(=O)NCC(O)c2c(F)cccc2)cc(C)cc1
-5.59,FC(F)(F)c1n[nH]c(C=2C(=O)N(c3ccccc3)NC=2C)c1
-5.59,S(Cc1n(C(F)F)ccn1)c1n-2c(nn1)Nc1c-2cccc1
-5.59,O=C(Nc1c(O)n[nH]c1)c1c(C)nc(CCC)s1
-5.59,S=C(NN=Cc1c(C)n(CC)c(C)c1)Nc1ccccc1
-5.59,Clc1ccc(OCC(=O)NN2C(C)=NNC2=S)cc1
-5.59,S=C(SC(C(=O)OCC)C(=O)C)Nn1cnnc1
-5.59,O=C(N1CC2N(CC[NH+](C)C2)CC1)c1n2c(nn1)CCCCC2
-5.59,O=C1C(c2n(C)c3c([nH+]2)cccc3)=C(N)N(c2cc(O)c(C)cc2)C1
-5.59,S=C1N(C)C(CNC(=O)Cc2ccc(OC)cc2)=NN1
-5.59,O=C(N(Cc1sccc1)C)CN1C(=O)[N+](CCO)=CC(C#N)C1=O
-5.59,O=[N+]([O-])c1cc(C=NN2C(=O)[N-]C(=O)C2)c(O)cc1
-5.59,S(Cc1nc2n(c1)C=CC=N2)c1ncnc2c1cccc2
-5.59,Fc1ccc(N2CC([NH2+]C3(C(=O)[O-])CC3)CC2)cc1
-5.59,O=C(Nc1c(C#N)c2c(s1)CCC2)c1c(C)n(C)nc1
-5.59,S=C1N(CCCC)C(c2cc(OC)c(OC)cc2)=NN1
-5.59,S=C1NC(=O)C(=Cc2ccc(-n3c4c(nc3)cccc4)cc2)N1
-5.59,S=C1N(Cc2ccccc2)C=2NCN(C(CC)C)CC=2C(=O)N1
-5.59,Clc1ccc(CC(=O)Nc2c(O)cc([N+](=O)[O-])cc2)cc1
-5.59,Clc1c(OCCSC2=NC(=O)CC(N)=N2)cc(C)cc1
-5.59,FC(F)(F)c1c(C2NC(=O)N=C(C(=O)[O-])C2)cccc1
-5.59,O=C(NN=CC(=CNCC(=O)OCC)c1ccccc1)N
-5.59,O=C1NC(=NC(=[NH2+])Nc2c3c(ccc2)cccc3)NC2=C1CCC2
-5.59,S(C)C1N(CC)C(=O)C(=CC(=O)[O-])C1C(=O)c1cnccc1
-5.59,Fc1cc(-n2c(CNC(=O)c3sccc3)nnn2)ccc1
-5.59,S(Cc1onc(-c2cc(C)c(F)cc2)n1)C1=NNC(=O)N1
-5.59,S(N=C1N(C)c2c(S1)cccc2)c1n(-c2ccccc2)nnn1
-5.59,S=C1N2C(=NN1)c1n(nc(-c3cc(C)c(C)cc3)c1)C=C2
-5.59,O=C(C(C)C)N1CC(C(=O)[O-])C(c2ccccc2)C1
-5.59,S=C1N(CC(=O)Nc2sc(C)nn2)N=CN1N
-5.59,O=C1C(c2n(C)c3c([nH+]2)cccc3)=C(N)N(Cc2ccc(C)cc2)C1
-5.59,S=C(SCC(=O)N(C)c1ccccc1)N1CCCC1
-5.59,O=C(NCc1n2c(nn1)CCCCC2)C1CCCCC1
-5.59,O=C(Nc1scc(-c2occc2)n1)c1occc1
-5.59,Fc1cc(N2C(=O)c3n(cc(-c4sccc4)n3)C=C2)ccc1
-5.59,O(C)c1ccc(-n2c(CC=Nc3c(C#N)cccc3)nnn2)cc1
-5.59,S(CC(=O)Nc1ccccc1)C1=NC(=O)CC(N)=N1
-5.59,O(CC(O)CN1C(=O)C(C#N)C2=[N+](C1=O)CCC2)c1ccccc1
-5.59,FC(F)(F)C(=O)NCc1ccc(-c2oc3c(n2)nccc3)cc1
-5.59,O=C1N(CCCC)C(=O)NC(=O)C1=C(NCc1cnccc1)C
-5.59,O=C(N1CC2N(CC(C(=O)[O-])C[NH+](C)C2)CC1)c1ccc(OC)cc1
-5.59,S(CC(=O)Nc1ccc(C)cc1)c1sc(N)nn1
-5.59,O=C(Nc1nnccc1)N1C(c2occc2)CC(C)CC1
-5.59,O=C(Nc1nn2C(=O)CC(c3ccccc3)=Nc2n1)C
-5.59,Clc1c(C)ccc(N(S(=O)(=O)C)C(C(=O)[O-])CC)c1
-5.59,O=C1C(=C(Nc2cc3c(cc2)CCC3)CC)C(=O)NC(=O)N1
-5.59,O=C(Oc1c(OC(=O)C)ccc2C(=O)c3c(C(=O)c12)cccc3)C
-5.59,Fc1cc(NC(=O)Nc2cc3OC(=O)N(C)c3cc2)ccc1
-5.59,S(CC(O)(CNC(=O)Nc1c(F)cccc1)C)C
-5.59,Clc1cc2nc(C(=O)N(C)c3n(C)ncc3)ccc2cc1
-5.59,O=C(Nc1c(C#N)cccc1)COc1ccccc1
-5.59,O=C([O-])C1C=2C(=O)NC(=O)N(Cc3ccccc3)C=2NC(=O)C1
-5.59,O=C([O-])CC(c1ccc(OC)cc1)c1ccccc1
-5.59,Clc1c(C=C2C(=O)N(c3ccccc3)N=C2O)c(Cl)ccc1
-5.59,S(=O)(=O)(CC)C1C(N)(C(=O)[O-])C1c1ccccc1
-5.59,N(Cc1occc1)CC=1c2n(nnn2)-c2c(ccc(C)c2)C=1
-5.59,O=C1C(=CNc2cc3nc4c(nc3cc2)cccc4)C(=O)NC(=O)N1
-5.59,O=C(NCc1cc(-c2occc2)ncc1)C1COCC1
-5.59,Clc1cc(OC(F)(F)F)cc(CCC(=O)[O-])c1
-5.59,O=C(NC1C(C)CCCC1)C=1C(=O)Oc2c(cccc2)C=1
-5.59,O=C(NCC(O)(C)c1c(C)oc(C)c1)Nc1nocc1
-5.59,O=C(NCc1ccccc1)Nc1cc2[nH+]c(C)n(C)c2cc1
-5.59,S=C1N(C)C(C2CCN(C(=O)C(=CC)C)CC2)=NN1
-5.59,Clc1c(Cl)cccc1C(O)C=1C(=O)N(CC=C)C(=O)NC=1[O-]
-5.59,S(C)c1cnc(NC(=O)N2CC(C(=O)OC)CCC2)cc1
-5.59,Fc1cc(C([O-])=C(C#N)C(=O)NCc2occc2)ccc1
-5.59,O=C(N1CC(O)(C)CC1)c1nc(-c2cscc2)sc1
